Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,151015,-,-,-,38.57,-121.5,-8,10,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI
1999,1,16,22,30,0
1999,1,16,23,30,0
1999,1,17,0,30,0
1999,1,17,1,30,0
1999,1,17,2,30,0
1999,1,17,3,30,0
1999,1,17,4,30,0
1999,1,17,5,30,0
1999,1,17,6,30,0
1999,1,17,7,30,3
1999,1,17,8,30,5
1999,1,17,9,30,13
1999,1,17,10,30,176
1999,1,17,11,30,210
1999,1,17,12,30,181
1999,1,17,13,30,122
1999,1,17,14,30,146
1999,1,17,15,30,57
1999,1,17,16,30,49
1999,1,17,17,30,0
1999,1,17,18,30,0
1999,1,17,19,30,0
1999,1,17,20,30,0
1999,1,17,21,30,0
1999,1,17,22,30,0
1999,1,17,23,30,0
1999,1,18,0,30,0
1999,1,18,1,30,0
1999,1,18,2,30,0
1999,1,18,3,30,0
1999,1,18,4,30,0
1999,1,18,5,30,0
1999,1,18,6,30,0
1999,1,18,7,30,4
1999,1,18,8,30,26
1999,1,18,9,30,8
1999,1,18,10,30,17
1999,1,18,11,30,58
1999,1,18,12,30,31
1999,1,18,13,30,19
1999,1,18,14,30,19
1999,1,18,15,30,14
1999,1,18,16,30,14
1999,1,18,17,30,0
1999,1,18,18,30,0
1999,1,18,19,30,0
1999,1,18,20,30,0
1999,1,18,21,30,0
1999,1,18,22,30,0
1999,1,18,23,30,0
1999,1,19,0,30,0
1999,1,19,1,30,0
1999,1,19,2,30,0
1999,1,19,3,30,0
1999,1,19,4,30,0
1999,1,19,5,30,0
1999,1,19,6,30,0
1999,1,19,7,30,3
1999,1,19,8,30,7
1999,1,19,9,30,97
1999,1,19,10,30,102
1999,1,19,11,30,114
1999,1,19,12,30,248
1999,1,19,13,30,93
1999,1,19,14,30,78
1999,1,19,15,30,25
1999,1,19,16,30,18
1999,1,19,17,30,0
1999,1,19,18,30,0
1999,1,19,19,30,0
1999,1,19,20,30,0
1999,1,19,21,30,0
1999,1,19,22,30,0
1999,1,19,23,30,0
1999,1,20,0,30,0
1999,1,20,1,30,0
1999,1,20,2,30,0
1999,1,20,3,30,0
1999,1,20,4,30,0
1999,1,20,5,30,0
1999,1,20,6,30,0
1999,1,20,7,30,3
1999,1,20,8,30,3
1999,1,20,9,30,17
1999,1,20,10,30,129
1999,1,20,11,30,115
1999,1,20,12,30,104
1999,1,20,13,30,60
1999,1,20,14,30,52
1999,1,20,15,30,93
1999,1,20,16,30,47
1999,1,20,17,30,0
1999,1,20,18,30,0
1999,1,20,19,30,0
1999,1,20,20,30,0
1999,1,20,21,30,0
1999,1,20,22,30,0
1999,1,20,23,30,0
1999,1,21,0,30,0
1999,1,21,1,30,0
1999,1,21,2,30,0
1999,1,21,3,30,0
1999,1,21,4,30,0
1999,1,21,5,30,0
1999,1,21,6,30,0
1999,1,21,7,30,7
1999,1,21,8,30,158
1999,1,21,9,30,319
1999,1,21,10,30,448
1999,1,21,11,30,524
1999,1,21,12,30,413
1999,1,21,13,30,373
1999,1,21,14,30,218
1999,1,21,15,30,222
1999,1,21,16,30,70
1999,1,21,17,30,0
1999,1,21,18,30,0
1999,1,21,19,30,0
1999,1,21,20,30,0
1999,1,21,21,30,0
1999,1,21,22,30,0
1999,1,21,23,30,0
1999,1,22,0,30,0
1999,1,22,1,30,0
1999,1,22,2,30,0
1999,1,22,3,30,0
1999,1,22,4,30,0
1999,1,22,5,30,0
1999,1,22,6,30,0
1999,1,22,7,30,5
1999,1,22,8,30,35
1999,1,22,9,30,47
1999,1,22,10,30,133
1999,1,22,11,30,167
1999,1,22,12,30,153
1999,1,22,13,30,226
1999,1,22,14,30,122
1999,1,22,15,30,8
1999,1,22,16,30,17
1999,1,22,17,30,0
1999,1,22,18,30,0
1999,1,22,19,30,0
1999,1,22,20,30,0
1999,1,22,21,30,0
1999,1,22,22,30,0
1999,1,22,23,30,0
1999,1,23,0,30,0
1999,1,23,1,30,0
1999,1,23,2,30,0
1999,1,23,3,30,0
1999,1,23,4,30,0
1999,1,23,5,30,0
1999,1,23,6,30,0
1999,1,23,7,30,4
1999,1,23,8,30,5
1999,1,23,9,30,27
1999,1,23,10,30,14
1999,1,23,11,30,37
1999,1,23,12,30,93
1999,1,23,13,30,246
1999,1,23,14,30,201
1999,1,23,15,30,265
1999,1,23,16,30,28
1999,1,23,17,30,0
1999,1,23,18,30,0
1999,1,23,19,30,0
1999,1,23,20,30,0
1999,1,23,21,30,0
1999,1,23,22,30,0
1999,1,23,23,30,0
1999,1,24,0,30,0
1999,1,24,1,30,0
1999,1,24,2,30,0
1999,1,24,3,30,0
1999,1,24,4,30,0
1999,1,24,5,30,0
1999,1,24,6,30,0
1999,1,24,7,30,20
1999,1,24,8,30,175
1999,1,24,9,30,340
1999,1,24,10,30,472
1999,1,24,11,30,549
1999,1,24,12,30,568
1999,1,24,13,30,526
1999,1,24,14,30,304
1999,1,24,15,30,173
1999,1,24,16,30,77
1999,1,24,17,30,0
1999,1,24,18,30,0
1999,1,24,19,30,0
1999,1,24,20,30,0
1999,1,24,21,30,0
1999,1,24,22,30,0
1999,1,24,23,30,0
1999,1,25,0,30,0
1999,1,25,1,30,0
1999,1,25,2,30,0
1999,1,25,3,30,0
1999,1,25,4,30,0
1999,1,25,5,30,0
1999,1,25,6,30,0
1999,1,25,7,30,9
1999,1,25,8,30,153
1999,1,25,9,30,262
1999,1,25,10,30,375
1999,1,25,11,30,331
1999,1,25,12,30,351
1999,1,25,13,30,499
1999,1,25,14,30,401
1999,1,25,15,30,258
1999,1,25,16,30,95
1999,1,25,17,30,0
1999,1,25,18,30,0
1999,1,25,19,30,0
1999,1,25,20,30,0
1999,1,25,21,30,0
1999,1,25,22,30,0
1999,1,25,23,30,0
1999,1,26,0,30,0
1999,1,26,1,30,0
1999,1,26,2,30,0
1999,1,26,3,30,0
1999,1,26,4,30,0
1999,1,26,5,30,0
1999,1,26,6,30,0
1999,1,26,7,30,10
1999,1,26,8,30,126
1999,1,26,9,30,208
1999,1,26,10,30,419
1999,1,26,11,30,318
1999,1,26,12,30,23
1999,1,26,13,30,36
1999,1,26,14,30,157
1999,1,26,15,30,109
1999,1,26,16,30,75
1999,1,26,17,30,0
1999,1,26,18,30,0
1999,1,26,19,30,0
1999,1,26,20,30,0
1999,1,26,21,30,0
1999,1,26,22,30,0
1999,1,26,23,30,0
1999,1,27,0,30,0
1999,1,27,1,30,0
1999,1,27,2,30,0
1999,1,27,3,30,0
1999,1,27,4,30,0
1999,1,27,5,30,0
1999,1,27,6,30,0
1999,1,27,7,30,25
1999,1,27,8,30,187
1999,1,27,9,30,359
1999,1,27,10,30,489
1999,1,27,11,30,570
1999,1,27,12,30,591
1999,1,27,13,30,544
1999,1,27,14,30,443
1999,1,27,15,30,294
1999,1,27,16,30,71
1999,1,27,17,30,0
1999,1,27,18,30,0
1999,1,27,19,30,0
1999,1,27,20,30,0
1999,1,27,21,30,0
1999,1,27,22,30,0
1999,1,27,23,30,0
1999,1,28,0,30,0
1999,1,28,1,30,0
1999,1,28,2,30,0
1999,1,28,3,30,0
1999,1,28,4,30,0
1999,1,28,5,30,0
1999,1,28,6,30,0
1999,1,28,7,30,16
1999,1,28,8,30,185
1999,1,28,9,30,231
1999,1,28,10,30,488
1999,1,28,11,30,569
1999,1,28,12,30,477
1999,1,28,13,30,549
1999,1,28,14,30,447
1999,1,28,15,30,297
1999,1,28,16,30,94
1999,1,28,17,30,0
1999,1,28,18,30,0
1999,1,28,19,30,0
1999,1,28,20,30,0
1999,1,28,21,30,0
1999,1,28,22,30,0
1999,1,28,23,30,0
1999,1,29,0,30,0
1999,1,29,1,30,0
1999,1,29,2,30,0
1999,1,29,3,30,0
1999,1,29,4,30,0
1999,1,29,5,30,0
1999,1,29,6,30,0
1999,1,29,7,30,27
1999,1,29,8,30,193
1999,1,29,9,30,251
1999,1,29,10,30,503
1999,1,29,11,30,471
1999,1,29,12,30,464
1999,1,29,13,30,415
1999,1,29,14,30,460
1999,1,29,15,30,308
1999,1,29,16,30,55
1999,1,29,17,30,0
1999,1,29,18,30,0
1999,1,29,19,30,0
1999,1,29,20,30,0
1999,1,29,21,30,0
1999,1,29,22,30,0
1999,1,29,23,30,0
1999,1,30,0,30,0
1999,1,30,1,30,0
1999,1,30,2,30,0
1999,1,30,3,30,0
1999,1,30,4,30,0
1999,1,30,5,30,0
1999,1,30,6,30,0
1999,1,30,7,30,14
1999,1,30,8,30,94
1999,1,30,9,30,102
1999,1,30,10,30,109
1999,1,30,11,30,302
1999,1,30,12,30,195
1999,1,30,13,30,93
1999,1,30,14,30,87
1999,1,30,15,30,39
1999,1,30,16,30,32
1999,1,30,17,30,0
1999,1,30,18,30,0
1999,1,30,19,30,0
1999,1,30,20,30,0
1999,1,30,21,30,0
1999,1,30,22,30,0
1999,1,30,23,30,0
1999,1,31,0,30,0
1999,1,31,1,30,0
1999,1,31,2,30,0
1999,1,31,3,30,0
1999,1,31,4,30,0
1999,1,31,5,30,0
1999,1,31,6,30,0
1999,1,31,7,30,8
1999,1,31,8,30,17
1999,1,31,9,30,36
1999,1,31,10,30,363
1999,1,31,11,30,82
1999,1,31,12,30,208
1999,1,31,13,30,214
1999,1,31,14,30,439
1999,1,31,15,30,295
1999,1,31,16,30,26
1999,1,31,17,30,0
1999,1,31,18,30,0
1999,1,31,19,30,0
1999,1,31,20,30,0
1999,1,31,21,30,0
1999,1,31,22,30,0
1999,1,31,23,30,0
1999,2,1,0,30,0
1999,2,1,1,30,0
1999,2,1,2,30,0
1999,2,1,3,30,0
1999,2,1,4,30,0
1999,2,1,5,30,0
1999,2,1,6,30,0
1999,2,1,7,30,31
1999,2,1,8,30,197
1999,2,1,9,30,369
1999,2,1,10,30,504
1999,2,1,11,30,586
1999,2,1,12,30,606
1999,2,1,13,30,564
1999,2,1,14,30,463
1999,2,1,15,30,314
1999,2,1,16,30,137
1999,2,1,17,30,0
1999,2,1,18,30,0
1999,2,1,19,30,0
1999,2,1,20,30,0
1999,2,1,21,30,0
1999,2,1,22,30,0
1999,2,1,23,30,0
1999,2,2,0,30,0
1999,2,2,1,30,0
1999,2,2,2,30,0
1999,2,2,3,30,0
1999,2,2,4,30,0
1999,2,2,5,30,0
1999,2,2,6,30,0
1999,2,2,7,30,34
1999,2,2,8,30,201
1999,2,2,9,30,370
1999,2,2,10,30,502
1999,2,2,11,30,584
1999,2,2,12,30,604
1999,2,2,13,30,561
1999,2,2,14,30,359
1999,2,2,15,30,210
1999,2,2,16,30,110
1999,2,2,17,30,0
1999,2,2,18,30,0
1999,2,2,19,30,0
1999,2,2,20,30,0
1999,2,2,21,30,0
1999,2,2,22,30,0
1999,2,2,23,30,0
1999,2,3,0,30,0
1999,2,3,1,30,0
1999,2,3,2,30,0
1999,2,3,3,30,0
1999,2,3,4,30,0
1999,2,3,5,30,0
1999,2,3,6,30,0
1999,2,3,7,30,35
1999,2,3,8,30,199
1999,2,3,9,30,366
1999,2,3,10,30,496
1999,2,3,11,30,576
1999,2,3,12,30,597
1999,2,3,13,30,556
1999,2,3,14,30,459
1999,2,3,15,30,314
1999,2,3,16,30,141
1999,2,3,17,30,0
1999,2,3,18,30,0
1999,2,3,19,30,0
1999,2,3,20,30,0
1999,2,3,21,30,0
1999,2,3,22,30,0
1999,2,3,23,30,0
1999,2,4,0,30,0
1999,2,4,1,30,0
1999,2,4,2,30,0
1999,2,4,3,30,0
1999,2,4,4,30,0
1999,2,4,5,30,0
1999,2,4,6,30,0
1999,2,4,7,30,21
1999,2,4,8,30,29
1999,2,4,9,30,107
1999,2,4,10,30,389
1999,2,4,11,30,576
1999,2,4,12,30,256
1999,2,4,13,30,553
1999,2,4,14,30,378
1999,2,4,15,30,211
1999,2,4,16,30,54
1999,2,4,17,30,0
1999,2,4,18,30,0
1999,2,4,19,30,0
1999,2,4,20,30,0
1999,2,4,21,30,0
1999,2,4,22,30,0
1999,2,4,23,30,0
1999,2,5,0,30,0
1999,2,5,1,30,0
1999,2,5,2,30,0
1999,2,5,3,30,0
1999,2,5,4,30,0
1999,2,5,5,30,0
1999,2,5,6,30,0
1999,2,5,7,30,38
1999,2,5,8,30,205
1999,2,5,9,30,375
1999,2,5,10,30,511
1999,2,5,11,30,442
1999,2,5,12,30,614
1999,2,5,13,30,457
1999,2,5,14,30,374
1999,2,5,15,30,168
1999,2,5,16,30,97
1999,2,5,17,30,0
1999,2,5,18,30,0
1999,2,5,19,30,0
1999,2,5,20,30,0
1999,2,5,21,30,0
1999,2,5,22,30,0
1999,2,5,23,30,0
1999,2,6,0,30,0
1999,2,6,1,30,0
1999,2,6,2,30,0
1999,2,6,3,30,0
1999,2,6,4,30,0
1999,2,6,5,30,0
1999,2,6,6,30,0
1999,2,6,7,30,6
1999,2,6,8,30,14
1999,2,6,9,30,18
1999,2,6,10,30,21
1999,2,6,11,30,115
1999,2,6,12,30,116
1999,2,6,13,30,59
1999,2,6,14,30,43
1999,2,6,15,30,41
1999,2,6,16,30,19
1999,2,6,17,30,0
1999,2,6,18,30,0
1999,2,6,19,30,0
1999,2,6,20,30,0
1999,2,6,21,30,0
1999,2,6,22,30,0
1999,2,6,23,30,0
1999,2,7,0,30,0
1999,2,7,1,30,0
1999,2,7,2,30,0
1999,2,7,3,30,0
1999,2,7,4,30,0
1999,2,7,5,30,0
1999,2,7,6,30,0
1999,2,7,7,30,7
1999,2,7,8,30,4
1999,2,7,9,30,22
1999,2,7,10,30,58
1999,2,7,11,30,42
1999,2,7,12,30,300
1999,2,7,13,30,560
1999,2,7,14,30,192
1999,2,7,15,30,102
1999,2,7,16,30,46
1999,2,7,17,30,0
1999,2,7,18,30,0
1999,2,7,19,30,0
1999,2,7,20,30,0
1999,2,7,21,30,0
1999,2,7,22,30,0
1999,2,7,23,30,0
1999,2,8,0,30,0
1999,2,8,1,30,0
1999,2,8,2,30,0
1999,2,8,3,30,0
1999,2,8,4,30,0
1999,2,8,5,30,0
1999,2,8,6,30,0
1999,2,8,7,30,14
1999,2,8,8,30,4
1999,2,8,9,30,17
1999,2,8,10,30,20
1999,2,8,11,30,154
1999,2,8,12,30,102
1999,2,8,13,30,67
1999,2,8,14,30,80
1999,2,8,15,30,36
1999,2,8,16,30,17
1999,2,8,17,30,0
1999,2,8,18,30,0
1999,2,8,19,30,0
1999,2,8,20,30,0
1999,2,8,21,30,0
1999,2,8,22,30,0
1999,2,8,23,30,0
1999,2,9,0,30,0
1999,2,9,1,30,0
1999,2,9,2,30,0
1999,2,9,3,30,0
1999,2,9,4,30,0
1999,2,9,5,30,0
1999,2,9,6,30,0
1999,2,9,7,30,11
1999,2,9,8,30,12
1999,2,9,9,30,32
1999,2,9,10,30,111
1999,2,9,11,30,344
1999,2,9,12,30,639
1999,2,9,13,30,599
1999,2,9,14,30,496
1999,2,9,15,30,344
1999,2,9,16,30,159
1999,2,9,17,30,0
1999,2,9,18,30,0
1999,2,9,19,30,0
1999,2,9,20,30,0
1999,2,9,21,30,0
1999,2,9,22,30,0
1999,2,9,23,30,0
1999,2,10,0,30,0
1999,2,10,1,30,0
1999,2,10,2,30,0
1999,2,10,3,30,0
1999,2,10,4,30,0
1999,2,10,5,30,0
1999,2,10,6,30,0
1999,2,10,7,30,48
1999,2,10,8,30,224
1999,2,10,9,30,401
1999,2,10,10,30,542
1999,2,10,11,30,627
1999,2,10,12,30,653
1999,2,10,13,30,611
1999,2,10,14,30,506
1999,2,10,15,30,354
1999,2,10,16,30,116
1999,2,10,17,30,14
1999,2,10,18,30,0
1999,2,10,19,30,0
1999,2,10,20,30,0
1999,2,10,21,30,0
1999,2,10,22,30,0
